ticket_id,customer_id,order_id,ticket_created_at,first_response_at,resolved_at,ticket_channel,ticket_category,ticket_subcategory,priority,ticket_status,assigned_agent_id,csat_score,resolution_type,refund_requested_flag,refund_approved_flag,sla_breached_flag,escalated_flag,issue_summary
TCK000002080,CUST0004032,ORD000012081,2025-12-02 03:43:28,2025-12-02 22:36:28,2025-12-04 13:36:28,phone,Delivery,late delivery,low,resolved,AGT006,5.0,partial refund,False,False,False,False,Delivery - late delivery
TCK000001333,CUST0002938,ORD000008762,2025-12-02 20:48:26,2025-12-02 22:37:26,2025-12-03 01:37:26,email,Delivery,missing package,high,resolved,AGT009,2.0,refund issued,False,False,False,False,Delivery - missing package
TCK000000291,CUST0002816,ORD000008395,2025-12-03 07:15:12,2025-12-03 11:24:12,2025-12-04 15:24:12,chat,Delivery,late delivery,low,closed,AGT005,2.0,partial refund,False,False,False,False,Delivery - late delivery
TCK000000255,CUST0004703,ORD000014108,2025-12-03 14:46:51,2025-12-04 02:05:51,2025-12-04 07:05:51,chat,Payment,refund not received,medium,resolved,AGT049,5.0,refund issued,False,False,True,False,Payment - refund not received
TCK000001443,CUST0004484,ORD000013436,2025-12-03 17:10:25,2025-12-04 03:30:25,2025-12-04 20:30:25,email,Refund & Return,return label,medium,resolved,AGT043,2.0,information provided,False,False,True,True,Refund & Return - return label
TCK000000867,CUST0001567,ORD000004588,2025-12-03 18:17:49,2025-12-03 21:12:49,2025-12-05 02:12:49,web_form,Delivery,late delivery,high,closed,AGT007,3.0,account reset,False,False,True,False,Delivery - late delivery
TCK000000154,CUST0003892,ORD000011749,2025-12-03 19:22:22,2025-12-03 22:03:22,2025-12-04 00:03:22,chat,Refund & Return,exchange request,high,resolved,AGT004,4.0,coupon granted,False,False,True,False,Refund & Return - exchange request
TCK000001628,CUST0004874,ORD000014563,2025-12-04 05:40:51,2025-12-04 19:52:51,2025-12-06 15:52:51,email,Payment,payment confirmation,low,closed,AGT027,4.0,technical fix deployed,False,False,False,False,Payment - payment confirmation
TCK000000864,CUST0003327,ORD000009895,2025-12-04 06:42:47,2025-12-04 09:03:47,2025-12-04 18:03:47,email,Refund & Return,return label,high,resolved,AGT052,3.0,partial refund,False,False,True,False,Refund & Return - return label
TCK000000001,CUST0000177,ORD000000567,2025-12-04 12:56:22,2025-12-04 14:34:22,2025-12-04 21:34:22,social,Refund & Return,return label,high,closed,AGT004,5.0,refund issued,False,False,False,False,Refund & Return - return label
TCK000000949,CUST0005114,ORD000015341,2025-12-04 21:23:57,2025-12-05 04:31:57,2025-12-06 06:31:57,phone,Delivery,late delivery,medium,resolved,AGT050,5.0,partial refund,False,False,False,False,Delivery - late delivery
TCK000001589,CUST0004652,ORD000013962,2025-12-04 22:53:17,2025-12-05 10:43:17,2025-12-06 05:43:17,social,Product Quality,missing accessory,medium,resolved,AGT021,3.0,technical fix deployed,False,False,True,False,Product Quality - missing accessory
TCK000000492,CUST0004997,ORD000014944,2025-12-04 23:22:45,2025-12-05 00:39:45,2025-12-06 06:39:45,phone,Refund & Return,exchange request,high,resolved,AGT047,5.0,refund issued,False,False,False,False,Refund & Return - exchange request
TCK000002286,CUST0001852,ORD000005450,2025-12-05 08:53:20,2025-12-05 12:53:20,2025-12-06 14:53:20,chat,Refund & Return,refund delay,high,resolved,AGT007,3.0,information provided,True,True,True,False,Refund & Return - refund delay
TCK000001460,CUST0004917,ORD000014692,2025-12-05 11:26:35,2025-12-05 14:20:35,2025-12-06 21:20:35,email,Refund & Return,wrong item returned,high,resolved,AGT026,3.0,replacement sent,True,True,True,True,Refund & Return - wrong item returned
TCK000002337,CUST0001261,ORD000003767,2025-12-05 17:34:02,2025-12-05 22:30:02,2025-12-08 06:30:02,email,Delivery,damaged parcel,medium,closed,AGT040,4.0,no action required,False,False,False,False,Delivery - damaged parcel
TCK000001971,CUST0005349,ORD000016069,2025-12-06 02:43:47,2025-12-06 08:56:47,2025-12-07 02:56:47,email,Promotion,price discrepancy,medium,closed,AGT015,5.0,no action required,False,False,False,False,Promotion - price discrepancy
TCK000000661,CUST0003304,ORD000009816,2025-12-06 13:31:56,2025-12-06 13:54:56,2025-12-07 12:54:56,chat,Payment,refund not received,high,resolved,AGT039,3.0,technical fix deployed,True,False,False,False,Payment - refund not received
TCK000001688,CUST0004182,ORD000012510,2025-12-07 07:16:24,2025-12-07 17:06:24,2025-12-09 17:06:24,chat,Promotion,gift card issue,medium,closed,AGT050,4.0,account reset,False,False,True,False,Promotion - gift card issue
TCK000002331,CUST0003366,ORD000010012,2025-12-07 22:33:41,2025-12-08 07:23:41,2025-12-08 17:23:41,web_form,Refund & Return,refund delay,medium,closed,AGT050,4.0,information provided,False,False,True,False,Refund & Return - refund delay
TCK000001288,CUST0001460,ORD000004274,2025-12-08 00:01:14,2025-12-08 15:19:14,2025-12-11 09:19:14,web_form,Technical,login issue,low,resolved,AGT047,3.0,refund issued,False,False,False,False,Technical - login issue
TCK000001422,CUST0000490,ORD000001491,2025-12-08 05:12:50,2025-12-08 23:55:50,2025-12-11 09:55:50,chat,Delivery,damaged parcel,low,closed,AGT023,4.0,technical fix deployed,False,False,False,False,Delivery - damaged parcel
TCK000000530,CUST0001148,ORD000003464,2025-12-08 14:32:45,2025-12-08 18:32:45,2025-12-09 17:32:45,web_form,Delivery,late delivery,high,closed,AGT015,2.0,coupon granted,False,False,True,True,Delivery - late delivery
TCK000001134,CUST0003297,ORD000009793,2025-12-08 17:05:21,2025-12-08 18:57:21,2025-12-09 04:57:21,web_form,Refund & Return,exchange request,high,resolved,AGT014,4.0,replacement sent,True,True,False,False,Refund & Return - exchange request
TCK000000762,CUST0000296,ORD000000953,2025-12-09 02:18:21,2025-12-09 11:44:21,2025-12-10 02:44:21,web_form,Refund & Return,return label,medium,closed,AGT044,3.0,information provided,False,False,True,True,Refund & Return - return label
TCK000002167,CUST0004065,ORD000012183,2025-12-09 11:29:48,2025-12-09 12:04:48,2025-12-10 00:04:48,chat,Refund & Return,return label,urgent,resolved,AGT020,3.0,account reset,False,False,True,False,Refund & Return - return label
TCK000001034,CUST0000502,ORD000001544,2025-12-09 12:03:10,2025-12-09 18:51:10,2025-12-10 07:51:10,phone,Payment,duplicate charge,medium,closed,AGT026,4.0,coupon granted,True,False,False,False,Payment - duplicate charge
TCK000002439,CUST0005394,ORD000016217,2025-12-09 12:47:25,2025-12-10 10:55:25,2025-12-11 04:55:25,phone,Delivery,missing package,low,resolved,AGT028,3.0,partial refund,False,False,False,False,Delivery - missing package
TCK000000561,CUST0000425,ORD000001316,2025-12-09 23:23:30,2025-12-10 02:37:30,2025-12-11 08:37:30,email,Account,password reset,medium,closed,AGT038,3.0,information provided,False,False,False,False,Account - password reset
TCK000000513,CUST0003185,ORD000009471,2025-12-10 01:07:21,2025-12-10 10:30:21,2025-12-11 11:30:21,chat,Promotion,price discrepancy,medium,closed,AGT037,3.0,replacement sent,False,False,True,False,Promotion - price discrepancy
TCK000000630,CUST0001143,ORD000003438,2025-12-10 21:21:40,2025-12-11 08:59:40,2025-12-14 04:59:40,email,Refund & Return,wrong item returned,medium,resolved,AGT029,4.0,refund issued,False,False,True,False,Refund & Return - wrong item returned
TCK000001125,CUST0003287,ORD000009762,2025-12-10 23:03:51,2025-12-11 01:36:51,2025-12-13 20:36:51,web_form,Payment,duplicate charge,medium,resolved,AGT012,5.0,technical fix deployed,False,False,False,False,Payment - duplicate charge
TCK000001770,CUST0004503,ORD000013503,2025-12-11 07:29:27,2025-12-11 08:11:27,2025-12-13 11:11:27,email,Product Quality,missing accessory,medium,closed,AGT027,5.0,no action required,True,True,False,False,Product Quality - missing accessory
TCK000002228,CUST0000119,ORD000000420,2025-12-11 10:25:36,2025-12-11 17:41:36,2025-12-13 09:41:36,web_form,Account,password reset,medium,closed,AGT026,5.0,technical fix deployed,False,False,False,False,Account - password reset
TCK000000079,CUST0002668,ORD000007961,2025-12-11 10:52:09,2025-12-11 20:46:09,2025-12-13 14:46:09,chat,Account,loyalty points,medium,resolved,AGT056,4.0,replacement sent,False,False,True,False,Account - loyalty points
TCK000001493,CUST0004312,ORD000012939,2025-12-12 17:21:42,2025-12-12 18:11:42,2025-12-12 19:11:42,email,Product Quality,defective product,urgent,resolved,AGT006,3.0,technical fix deployed,True,True,True,True,Product Quality - defective product
TCK000000015,CUST0000032,ORD000000124,2025-12-14 02:05:30,2025-12-14 20:36:30,2025-12-17 02:36:30,email,Refund & Return,refund delay,low,resolved,AGT052,5.0,replacement sent,True,True,False,False,Refund & Return - refund delay
TCK000001570,CUST0000549,ORD000001691,2025-12-14 17:27:53,2025-12-14 19:24:53,2025-12-16 07:24:53,email,Technical,website performance,high,closed,AGT022,5.0,coupon granted,False,False,False,False,Technical - website performance
TCK000000314,CUST0003360,ORD000009989,2025-12-15 06:03:45,2025-12-15 12:47:45,2025-12-16 17:47:45,web_form,Technical,checkout bug,medium,closed,AGT007,4.0,replacement sent,False,False,False,False,Technical - checkout bug
TCK000001947,CUST0003648,ORD000010936,2025-12-15 13:06:42,2025-12-15 23:29:42,2025-12-18 06:29:42,web_form,Product Quality,wrong item,medium,closed,AGT037,3.0,information provided,True,True,True,False,Product Quality - wrong item
TCK000001216,CUST0001860,ORD000005474,2025-12-15 15:22:45,2025-12-15 18:36:45,2025-12-17 15:36:45,email,Technical,mobile app issue,medium,resolved,AGT056,5.0,partial refund,False,False,False,False,Technical - mobile app issue
TCK000001986,CUST0003447,ORD000010332,2025-12-16 09:34:13,2025-12-16 13:10:13,2025-12-17 01:10:13,chat,Payment,card declined,high,closed,AGT023,5.0,technical fix deployed,True,True,True,False,Payment - card declined
TCK000001588,CUST0004298,ORD000012915,2025-12-16 10:27:16,2025-12-16 14:27:16,2025-12-17 21:27:16,phone,Refund & Return,return label,high,resolved,AGT034,3.0,information provided,False,False,True,False,Refund & Return - return label
TCK000001890,CUST0000207,ORD000000670,2025-12-17 03:18:53,2025-12-17 11:18:53,2025-12-19 05:18:53,chat,Promotion,coupon not working,medium,closed,AGT023,3.0,technical fix deployed,False,False,False,False,Promotion - coupon not working
TCK000000833,CUST0000385,ORD000001194,2025-12-17 03:59:12,2025-12-17 06:15:12,2025-12-17 15:15:12,chat,Technical,login issue,medium,closed,AGT020,4.0,refund issued,False,False,False,False,Technical - login issue
TCK000001387,CUST0002196,ORD000006605,2025-12-17 11:00:53,2025-12-17 11:20:53,2025-12-18 00:20:53,web_form,Delivery,tracking issue,high,closed,AGT035,5.0,no action required,False,False,False,True,Delivery - tracking issue
TCK000001973,CUST0002727,ORD000008124,2025-12-17 11:48:34,2025-12-17 23:31:34,2025-12-18 10:31:34,email,Delivery,missing package,medium,resolved,AGT011,4.0,no action required,False,False,True,False,Delivery - missing package
TCK000000608,CUST0001277,ORD000003796,2025-12-18 00:28:42,2025-12-18 02:25:42,2025-12-18 15:25:42,chat,Technical,website performance,medium,resolved,AGT049,3.0,partial refund,False,False,False,True,Technical - website performance
TCK000000150,CUST0004272,ORD000012815,2025-12-18 05:13:54,2025-12-18 07:15:54,2025-12-20 20:15:54,chat,Refund & Return,wrong item returned,medium,resolved,AGT021,4.0,no action required,True,True,False,True,Refund & Return - wrong item returned
TCK000000160,CUST0001215,ORD000003647,2025-12-18 07:44:29,2025-12-18 10:36:29,2025-12-20 23:36:29,web_form,Product Quality,wrong item,medium,resolved,AGT019,4.0,technical fix deployed,True,True,False,False,Product Quality - wrong item
TCK000000929,CUST0002734,ORD000008140,2025-12-18 16:51:22,2025-12-18 20:03:22,2025-12-21 04:03:22,social,Product Quality,missing accessory,medium,resolved,AGT051,4.0,partial refund,True,False,False,False,Product Quality - missing accessory
TCK000001351,CUST0002713,ORD000008085,2025-12-19 07:20:51,2025-12-19 14:26:51,2025-12-22 02:26:51,web_form,Promotion,gift card issue,medium,resolved,AGT023,5.0,no action required,False,False,False,False,Promotion - gift card issue
TCK000002082,CUST0001139,ORD000003428,2025-12-19 09:09:01,2025-12-19 17:01:01,2025-12-23 11:01:01,social,Product Quality,wrong item,low,resolved,AGT035,5.0,refund issued,False,False,False,False,Product Quality - wrong item
TCK000000118,CUST0002396,ORD000007181,2025-12-19 15:49:12,2025-12-19 16:48:12,2025-12-20 16:48:12,web_form,Delivery,late delivery,medium,resolved,AGT034,4.0,refund issued,False,False,False,False,Delivery - late delivery
TCK000001262,CUST0004916,ORD000014686,2025-12-19 23:02:47,2025-12-20 00:23:47,2025-12-21 01:23:47,email,Account,marketing preferences,high,resolved,AGT056,3.0,refund issued,False,False,False,True,Account - marketing preferences
TCK000002147,CUST0001644,ORD000004806,2025-12-20 10:23:54,2025-12-20 11:26:54,2025-12-21 01:26:54,chat,Refund & Return,wrong item returned,high,resolved,AGT051,4.0,account reset,True,True,False,False,Refund & Return - wrong item returned
TCK000001119,CUST0002120,ORD000006358,2025-12-20 16:02:58,2025-12-20 23:00:58,2025-12-21 12:00:58,chat,Payment,card declined,medium,resolved,AGT031,5.0,account reset,True,True,False,False,Payment - card declined
TCK000002274,CUST0002411,ORD000007241,2025-12-21 13:43:31,2025-12-21 14:32:31,2025-12-22 01:32:31,email,Account,address update,urgent,closed,AGT007,3.0,coupon granted,False,False,True,True,Account - address update
TCK000001994,CUST0001674,ORD000004918,2025-12-21 22:54:59,2025-12-22 02:49:59,2025-12-22 22:49:59,chat,Refund & Return,wrong item returned,medium,closed,AGT016,4.0,information provided,True,True,False,False,Refund & Return - wrong item returned
TCK000001546,CUST0004474,ORD000013394,2025-12-21 23:13:58,2025-12-22 20:47:58,2025-12-25 10:47:58,email,Product Quality,wrong item,low,closed,AGT006,5.0,no action required,True,True,False,False,Product Quality - wrong item
TCK000001292,CUST0002283,ORD000006857,2025-12-22 16:54:54,2025-12-22 17:57:54,2025-12-24 12:57:54,email,Payment,refund not received,medium,closed,AGT036,5.0,no action required,False,False,False,False,Payment - refund not received
TCK000000303,CUST0001951,ORD000005717,2025-12-22 17:00:57,2025-12-22 19:19:57,2025-12-24 02:19:57,email,Delivery,late delivery,high,resolved,AGT010,3.0,technical fix deployed,False,False,True,False,Delivery - late delivery
TCK000001261,CUST0000350,ORD000001075,2025-12-22 17:37:03,2025-12-22 19:30:03,2025-12-23 07:30:03,social,Refund & Return,exchange request,high,closed,AGT004,4.0,information provided,True,True,False,False,Refund & Return - exchange request
TCK000000614,CUST0004248,ORD000012708,2025-12-22 20:12:00,2025-12-23 01:21:00,2025-12-24 04:21:00,chat,Delivery,late delivery,medium,resolved,AGT031,4.0,account reset,False,False,False,False,Delivery - late delivery
TCK000000972,CUST0002591,ORD000007729,2025-12-23 06:21:19,2025-12-23 13:52:19,2025-12-25 19:52:19,chat,Delivery,tracking issue,medium,closed,AGT005,5.0,replacement sent,False,False,False,False,Delivery - tracking issue
TCK000001226,CUST0002746,ORD000008172,2025-12-23 06:45:17,2025-12-23 16:34:17,2025-12-24 07:34:17,phone,Delivery,late delivery,medium,closed,AGT037,2.0,refund issued,False,False,True,False,Delivery - late delivery
TCK000000509,CUST0003005,ORD000008923,2025-12-23 13:59:17,2025-12-23 14:54:17,2025-12-23 20:54:17,web_form,Refund & Return,refund delay,urgent,resolved,AGT025,3.0,refund issued,True,True,True,False,Refund & Return - refund delay
TCK000001378,CUST0000078,ORD000000284,2025-12-23 14:56:37,2025-12-23 23:05:37,2025-12-25 02:05:37,web_form,Product Quality,defective product,medium,resolved,AGT007,5.0,technical fix deployed,False,False,True,False,Product Quality - defective product
TCK000001184,CUST0002914,ORD000008669,2025-12-23 17:33:32,2025-12-23 18:02:32,2025-12-24 00:02:32,web_form,Payment,duplicate charge,urgent,closed,AGT024,5.0,replacement sent,True,False,False,False,Payment - duplicate charge
TCK000001146,CUST0003676,ORD000011012,2025-12-24 02:28:02,2025-12-24 04:54:02,2025-12-25 02:54:02,email,Refund & Return,wrong item returned,high,closed,AGT039,2.0,technical fix deployed,True,True,True,False,Refund & Return - wrong item returned
TCK000000282,CUST0001557,ORD000004555,2025-12-24 05:12:28,2025-12-24 08:09:28,2025-12-25 10:09:28,web_form,Delivery,late delivery,high,closed,AGT028,3.0,information provided,False,False,True,False,Delivery - late delivery
TCK000001872,CUST0003954,ORD000011893,2025-12-24 16:37:01,2025-12-25 16:23:01,2025-12-29 14:23:01,email,Product Quality,missing accessory,low,resolved,AGT025,3.0,technical fix deployed,False,False,False,False,Product Quality - missing accessory
TCK000000202,CUST0005134,ORD000015396,2025-12-24 17:54:40,2025-12-25 00:12:40,2025-12-25 09:12:40,web_form,Account,password reset,medium,resolved,AGT050,5.0,refund issued,False,False,False,False,Account - password reset
TCK000000683,CUST0002438,ORD000007336,2025-12-25 04:59:55,2025-12-25 09:57:55,2025-12-26 11:57:55,web_form,Refund & Return,return label,medium,resolved,AGT013,4.0,replacement sent,False,False,False,False,Refund & Return - return label
TCK000001164,CUST0002527,ORD000007552,2025-12-26 02:54:47,2025-12-26 05:19:47,2025-12-26 10:19:47,phone,Account,marketing preferences,medium,resolved,AGT059,5.0,partial refund,False,False,False,False,Account - marketing preferences
